"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"KC","2024-04-30","85.1","-1.11","6.35","Kwan, Steven",680757,686613,,"ball",,,,,13,"Steven Kwan walks.","R","L","R","HOU","CLE","B",,,2,2,2024,"0.5","-1.44","-0.47","0.9",,,,0,3,"Top",,,,,673237,,,0.5124297397753623,-123.81379219218677,-3.5302967966642598,4.996434016648246,27.458701933187402,-46.27096808766453,"3.19","1.5",,,,"85",2618,"6.5",746398,686613,673237,572138,514888,608324,665161,694388,676694,663656,"53.99",,,,,,,,16,6,"Knuckle Curve",0,3,3,0,3,0,3,0,"Standard","Standard",9,"0","0.096",,
"FF","2024-04-30","96","-1.23","6.35","Kwan, Steven",680757,686613,,"foul",,,,,2,"Steven Kwan walks.","R","L","R","HOU","CLE","S",,,2,2,2024,"-0.38","1.69","-0.18","3.22",,,,0,3,"Top",,,,,673237,,,3.6590987520015825,-139.6920154836778,-6.512043702567729,-5.80265899119321,33.19169017759992,-8.779092719420408,"3.22","1.46",272,"81",38,"96.3",2503,"6.6",746398,686613,673237,572138,514888,608324,665161,694388,676694,663656,"53.9",,,,,,,,16,5,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",199,"0","0","59.64268","5.45538"
"FF","2024-04-30","95.6","-1.13","6.23","Kwan, Steven",680757,686613,,"foul",,,,,8,"Steven Kwan walks.","R","L","R","HOU","CLE","S",,,2,1,2024,"-0.38","1.61","-0.16","1.99",,,,0,3,"Top",,,,,673237,,,3.4289696729102754,-138.89679175679478,-9.184062836224928,-5.718650501257429,34.79341965318951,-9.406746116890542,"3.22","1.46",190,"71.3",34,"95.7",2391,"6.7",746398,686613,673237,572138,514888,608324,665161,694388,676694,663656,"53.78",,,,,,,,16,4,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",206,"0","-0.062","69.34852","6.91307"
"KC","2024-04-30","82.2","-1.49","6.31","Kwan, Steven",680757,686613,,"ball",,,,,11,"Steven Kwan walks.","R","L","R","HOU","CLE","B",,,1,1,2024,"0.66","-1.35","-1.44","2.85",,,,0,3,"Top",,,,,673237,,,-1.1836478224377989,-119.54066593214039,1.4242311155108012,6.567320143398773,26.476375556244786,-45.511355919745085,"3.22","1.5",,,,"81.9",2425,"6.4",746398,686613,673237,572138,514888,608324,665161,694388,676694,663656,"54.05",,,,,,,,16,3,"Knuckle Curve",0,3,3,0,3,0,3,0,"Standard","Standard",22,"0","0.048",,
"FF","2024-04-30","94.5","-1.34","6.27","Kwan, Steven",680757,686613,,"called_strike",,,,,5,"Steven Kwan walks.","R","L","R","HOU","CLE","S",,,1,0,2024,"-0.17","1.5","0.22","2.21",,,,0,3,"Top",,,,,673237,,,4.48527706413838,-137.34454807169791,-8.239048347407898,-3.2747442440823713,33.31804144057255,-11.522087810181313,"3.16","1.5",,,,"94.7",2269,"6.7",746398,686613,673237,572138,514888,608324,665161,694388,676694,663656,"53.79",,,,,,,,16,2,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",204,"0","-0.044",,
"FC","2024-04-30","90.8","-1.41","6.42","Kwan, Steven",680757,686613,,"ball",,,,,11,"Steven Kwan walks.","R","L","R","HOU","CLE","B",,,0,0,2024,"0.54","0.96","-0.54","4.35",,,,0,3,"Top",,,,,673237,,,1.0236883285468867,-132.31143826765253,-1.3317406758379362,6.154387979755908,27.722588439924703,-20.855832215188492,"3.26","1.51",,,,"91.2",2449,"6.4",746398,686613,673237,572138,514888,608324,665161,694388,676694,663656,"54.09",,,,,,,,16,1,"Cutter",0,3,3,0,3,0,3,0,"Standard","Standard",171,"0","0.034",,
"SL","2024-04-30","87.3","-2.12","5.84","Kwan, Steven",680757,650556,"hit_by_pitch","hit_by_pitch",,,,,14,"Steven Kwan hit by pitch.    Brayan Rocchio to 2nd.","R","L","R","HOU","CLE","B",,,1,0,2024,"0.34","-0.41","1.56","0.73",,,677587,0,7,"Top",,,,,673237,,,8.180339215191518,-126.73046331174423,-5.210669940700544,1.7478897834155198,29.021685386723664,-35.530491343453036,"3.22","1.46",,,,"86.9",2882,"6.5",746398,650556,673237,572138,514888,608324,665161,694388,676694,663656,"54.03",,0.720192,"0.7",1,0,0,,58,2,"Slider",8,8,8,8,8,8,8,8,"Strategic","Standard",62,"-0.083","0.536",,
"FF","2024-04-30","95.9","-2.09","5.73","Kwan, Steven",680757,650556,,"ball",,,,,11,"Steven Kwan hit by pitch.    Brayan Rocchio to 2nd.","R","L","R","HOU","CLE","B",,,0,0,2024,"-0.54","1.41","-1.99","3.46",,,677587,0,7,"Top",,,,,673237,,,1.500224460139477,-139.5402775268148,-3.5213566729107617,-7.3583189928948345,36.33071119047963,-13.330310489099949,"3.21","1.42",,,,"95.8",2376,"6.6",746398,650556,673237,572138,514888,608324,665161,694388,676694,663656,"53.88",,,,,,,,58,1,"4-Seam Fastball",8,8,8,8,8,8,8,8,"Strategic","Standard",214,"0","0.062",,
"SI","2024-04-30","95.2","3.06","5.64","Kwan, Steven",680757,623352,"walk","ball",,,,,11,"Steven Kwan walks.","R","L","L","HOU","CLE","B",,,3,1,2024,"0.57","1.59","-0.3","3.63",,,,0,9,"Top",,,,,673237,,,-10.21288048517402,-138.268679827819,-3.199541771346959,9.70804263897476,33.59304469691945,-11.296757183736013,"3.2","1.48",,,,"96",2236,"7",746398,623352,673237,572138,514888,608324,665161,694388,676694,663656,"53.46",,0.689131,"0.7",1,0,0,,75,5,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",144,"-0.082","0.257",,
"SI","2024-04-30","94","2.98","5.65","Kwan, Steven",680757,623352,,"ball",,,,,8,"Steven Kwan walks.","R","L","L","HOU","CLE","B",,,2,1,2024,"0.47","1.63","-0.2","1.74",,,,0,9,"Top",,,,,673237,,,-9.392835331171911,-136.30777276600534,-8.055785537518242,8.103880667644159,32.371577313178314,-10.169050698422096,"3.21","1.45",,,,"94.6",2195,"7",746398,623352,673237,572138,514888,608324,665161,694388,676694,663656,"53.48",,,,,,,,75,4,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",149,"0","0.11",,
"FF","2024-04-30","96.7","-1.27","6.19","Kwan, Steven",680757,686613,"single","hit_into_play",,,,,5,"Steven Kwan singles on a ground ball to shortstop Jeremy Peña.","R","L","R","HOU","CLE","X",6,"ground_ball",2,1,2024,"-0.18","1.32","-0.21","2.18",,,,0,1,"Top",98.79,155.64,,,673237,,,3.238236345509288,-140.61392622742423,-8.177537926818278,-3.0701337538761178,31.275159706615845,-13.067029712289122,"3.22","1.46",18,"89.5",-6,"97.3",2225,"6.6",746398,686613,673237,572138,514888,608324,665161,694388,676694,663656,"53.86",0.2,0.196,"0.9",1,1,0,2,1,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",201,"-0.036","0.365","65.61896","5.63022"
"FF","2024-04-30","98.1","-1.11","6.29","Kwan, Steven",680757,686613,,"ball",,,,,14,"Steven Kwan singles on a ground ball to shortstop Jeremy Peña.","R","L","R","HOU","CLE","B",,,1,1,2024,"-0.52","1.55","0.25","0.03",,,,0,1,"Top",,,,,673237,,,4.9389926596114995,-142.18592543304942,-15.0978517055849,-8.221196635522329,30.945044498366055,-7.872947752794015,"3.19","1.46",,,,"98.9",2309,"6.8",746398,686613,673237,572138,514888,608324,665161,694388,676694,663656,"53.68",,,,,,,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",205,"0","0.048",,
"SI","2024-04-30","95.2","2.84","5.83","Kwan, Steven",680757,623352,,"ball",,,,,1,"Steven Kwan walks.","R","L","L","HOU","CLE","B",,,1,1,2024,"0.48","1.64","-0.79","3.1",,,,0,9,"Top",,,,,673237,,,-10.753783208523227,-138.03862604228408,-5.155880570771725,8.823857759436395,34.39909648417333,-10.321724880599138,"3.23","1.48",,,,"95.7",2350,"7",746398,623352,673237,572138,514888,608324,665161,694388,676694,663656,"53.47",,,,,,,,75,3,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",157,"0","0.048",,
"SI","2024-04-30","94.8","2.79","5.75","Kwan, Steven",680757,623352,,"called_strike",,,,,1,"Steven Kwan walks.","R","L","L","HOU","CLE","S",,,1,0,2024,"0.54","1.66","-0.54","3.16",,,,0,9,"Top",,,,,673237,,,-10.01324627629278,-137.522878142126,-4.770768816480179,9.331711021016346,34.14074380036878,-10.261454043337524,"3.27","1.56",,,,"95.1",2418,"6.9",746398,623352,673237,572138,514888,608324,665161,694388,676694,663656,"53.58",,,,,,,,75,2,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",153,"0","-0.044",,
"CH","2024-04-30","90.1","-1.5","6.19","Kwan, Steven",680757,686613,,"ball",,,,,13,"Steven Kwan singles on a ground ball to shortstop Jeremy Peña.","R","L","R","HOU","CLE","B",,,0,1,2024,"-1.43","0.57","-2.1","0.72",,,,0,1,"Top",,,,,673237,,,1.585799558194935,-130.92232235139676,-8.84571168673293,-16.757975978887785,29.362661379721242,-23.87496941827939,"3.3","1.57",,,,"90.4",1466,"6.7",746398,686613,673237,572138,514888,608324,665161,694388,676694,663656,"53.81",,,,,,,,1,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",216,"0","0.023",,
"SI","2024-04-30","93.8","2.9","5.73","Kwan, Steven",680757,623352,,"ball",,,,,11,"Steven Kwan walks.","R","L","L","HOU","CLE","B",,,0,0,2024,"0.36","1.66","-0.47","3.84",,,,0,9,"Top",,,,,673237,,,-9.611597033004946,-136.22243092752277,-2.7749774022517237,6.747287269450452,33.120668243981925,-11.205028484335047,"3.2","1.49",,,,"94.4",2363,"7",746398,623352,673237,572138,514888,608324,665161,694388,676694,663656,"53.53",,,,,,,,75,1,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",152,"0","0.034",,
"FF","2024-04-30","96.2","-1.17","6.33","Kwan, Steven",680757,686613,,"called_strike",,,,,3,"Steven Kwan singles on a ground ball to shortstop Jeremy Peña.","R","L","R","HOU","CLE","S",,,0,0,2024,"-0.17","1.39","0.34","2.81",,,,0,1,"Top",,,,,673237,,,4.413259280518598,-139.98795968912313,-6.953504256298176,-3.2510937597371723,32.063006197357545,-12.553114510370387,"3.29","1.53",,,,"96.8",2180,"6.6",746398,686613,673237,572138,514888,608324,665161,694388,676694,663656,"53.86",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",201,"0","-0.033",,
"SI","2024-04-28","89.7","-0.83","6.65","Kwan, Steven",680757,693821,"field_out","hit_into_play",,,,,7,"Steven Kwan flies out to left fielder Jarred Kelenic.","R","L","R","ATL","CLE","X",7,"fly_ball",0,0,2024,"-1.51","0.72","-0.42","1.87",,,677587,0,5,"Top",74.09,101.49,,,644433,,,4.180704152822178,-130.33953354870616,-7.279267023303092,-18.083157644497025,29.031072439717693,-22.64437940484114,"3.22","1.46",274,"80",38,"89.1",1915,"6.1",747125,693821,644433,621566,645277,663586,606115,672284,671739,660670,"54.36",0.031,0.045,"0",1,0,0,3,34,1,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",214,"0.034","-0.369","74.87754","6.86801"
"CH","2024-04-28","85.2","-0.76","6.74","Kwan, Steven",680757,693821,"force_out","hit_into_play",,,,,13,"Steven Kwan grounds into a force out, pitcher Bryce Elder to shortstop Orlando Arcia.   Bo Naylor to 3rd.    Brayan Rocchio out at 2nd.    Steven Kwan to 1st.","R","L","R","ATL","CLE","X",1,"ground_ball",0,2,2024,"-1.41","0.68","-0.64","1.13",,666310,677587,0,3,"Top",125.3,178.38,,,644433,,,3.0795702849006044,-123.80505192913924,-8.1917139204537,-15.112578749554546,24.380189974917123,-23.709422636920742,"3.22","1.46",1,"64.5",-61,"84.7",2339,"6",747125,693821,644433,621566,645277,663586,606115,672284,671739,660670,"54.46",0.246,0.238,"0",1,0,0,2,18,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",215,"0.026","-0.409","61.9034","7.39293"
"CH","2024-04-28","84.6","-0.79","6.77","Kwan, Steven",680757,693821,,"swinging_strike",,,,,8,"Steven Kwan grounds into a force out, pitcher Bryce Elder to shortstop Orlando Arcia.   Bo Naylor to 3rd.    Brayan Rocchio out at 2nd.    Steven Kwan to 1st.","R","L","R","ATL","CLE","S",,,0,1,2024,"-1.16","0.37","0.04","1.37",,666310,677587,0,3,"Top",,,,,644433,,,4.225742925971111,-123.09100921358241,-7.033677360592631,-12.672294163250207,21.21061195572525,-27.32612802110808,"3.22","1.46",,,,"84.6",2246,"6",747125,693821,644433,621566,645277,663586,606115,672284,671739,660670,"54.48",,,,,,,,18,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",218,"0","-0.145","29.66231","5.58767"
"SI","2024-04-28","88.2","-0.57","6.89","Kwan, Steven",680757,693821,,"called_strike",,,,,7,"Steven Kwan grounds into a force out, pitcher Bryce Elder to shortstop Orlando Arcia.   Bo Naylor to 3rd.    Brayan Rocchio out at 2nd.    Steven Kwan to 1st.","R","L","R","ATL","CLE","S",,,0,0,2024,"-1.06","1.3","-0.71","1.93",,666310,677587,0,3,"Top",,,,,644433,,,1.8434755395831908,-128.2771496988228,-8.69748988425509,-12.110550958032968,23.26691747655457,-16.296794033041753,"3.22","1.44",,,,"88.1",1878,"6",747125,693821,644433,621566,645277,663586,606115,672284,671739,660670,"54.5",,,,,,,,18,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",213,"0","-0.09",,
"ST","2024-04-28","80.4","2.94","5.43","Kwan, Steven",680757,607481,"single","hit_into_play",,,,,7,"Steven Kwan singles on a line drive to right fielder Ronald Acuña Jr.  Brayan Rocchio scores.","R","L","L","ATL","CLE","X",9,"line_drive",3,1,2024,"-1.29","0.26","-0.58","1.95",,677587,,1,7,"Top",153.99,103.95,,,644433,,,-5.362144806718976,-117.09932509245907,-1.5930879107688232,-10.986650344171156,20.30378990829089,-29.65256562718407,"3.22","1.46",226,"74.5",23,"80.7",2506,"6.3",747125,607481,644433,621566,645277,663586,606115,672284,671739,660670,"54.24",0.966,0.88,"0.9",1,1,0,4,52,5,"Sweeper",1,2,2,1,3,1,3,1,"Strategic","Standard",292,"-0.103","0.558","65.21095","6.94173"
"SI","2024-04-28","92.8","2.94","5.22","Kwan, Steven",680757,607481,,"called_strike",,,,,3,"Steven Kwan singles on a line drive to right fielder Ronald Acuña Jr.  Brayan Rocchio scores.","R","L","L","ATL","CLE","S",,,3,0,2024,"1.03","0.26","0.47","2.73",,677587,,1,7,"Top",,,,,644433,,,-8.563911247489013,-134.94902599010572,-1.2041634216733257,14.36480935745599,25.811934810826425,-28.929598324225584,"3.27","1.47",,,,"93",2246,"6.2",747125,607481,644433,621566,645277,663586,606115,672284,671739,660670,"54.31",,,,,,,,52,4,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",117,"0","-0.063",,
"ST","2024-04-28","81.6","2.8","5.37","Kwan, Steven",680757,607481,,"ball",,,,,1,"Steven Kwan singles on a line drive to right fielder Ronald Acuña Jr.  Brayan Rocchio scores.","R","L","L","ATL","CLE","B",,,2,0,2024,"-1.28","0.5","-0.38","3.33",,677587,,1,7,"Top",,,,,644433,,,-4.658582604616053,-118.75104234938142,1.0161368869381397,-11.298617048772421,22.228735683877396,-27.806799907265376,"3.22","1.52",,,,"81.2",2522,"5.9",747125,607481,644433,621566,645277,663586,606115,672284,671739,660670,"54.57",,,,,,,,52,3,"Sweeper",1,2,2,1,2,1,2,1,"Strategic","Standard",288,"0","0.102",,
"FC","2024-04-28","87.1","2.85","5.29","Kwan, Steven",680757,607481,,"ball",,,,,13,"Steven Kwan singles on a line drive to right fielder Ronald Acuña Jr.  Brayan Rocchio scores.","R","L","L","ATL","CLE","B",,,1,0,2024,"-0.46","0.2","-1.26","1.21",,,677587,1,7,"Top",,,,,644433,,,-8.918279704502309,-126.66779746576216,-4.099449180281216,-3.331679735077254,23.110213117749016,-29.368716249950893,"3.22","1.55",,,,"87.4",2480,"6.3",747125,607481,644433,621566,645277,663586,606115,672284,671739,660670,"54.21",,,,,,,,52,2,"Cutter",1,2,2,1,2,1,2,1,"Standard","Standard",231,"-0.021","0.066",,
"FC","2024-04-28","87.6","2.83","5.19","Kwan, Steven",680757,607481,,"blocked_ball",,,,,13,"Steven Kwan singles on a line drive to right fielder Ronald Acuña Jr.  Brayan Rocchio scores.","R","L","L","ATL","CLE","B",,,0,0,2024,"-0.14","0.4","-0.48","1.31",,,677587,1,7,"Top",,,,,644433,,,-7.686705879731072,-127.41457840951594,-4.102724297174132,-0.12307654715107288,23.90700311138864,-27.224299043635984,"3.3","1.58",,,,"87.7",2380,"6.2",747125,607481,644433,621566,645277,663586,606115,672284,671739,660670,"54.32",,,,,,,,52,1,"Cutter",1,2,2,1,2,1,2,1,"Standard","Standard",150,"0","0.043",,
"CH","2024-04-28","89.2","-1.57","5.75","Kwan, Steven",680757,628452,"field_out","hit_into_play",,,,,13,"Steven Kwan grounds out, shortstop Orlando Arcia to first baseman Matt Olson.","R","L","R","ATL","CLE","X",6,"ground_ball",2,2,2024,"-1.43","0.62","-1.03","1.93",,,666310,2,9,"Top",118.24,146.37,,,644433,,,4.320965233682992,-129.86852477361674,-4.683563012134161,-17.044430270518845,27.576989705532597,-24.37482031240054,"3.22","1.46",13,"88.2",-8,"89.1",1915,"6.3",747125,628452,644433,621566,645277,663586,606115,672284,671739,660670,"54.25",0.154,0.151,"0",1,0,0,2,70,5,"Changeup",3,3,3,3,3,3,3,3,"Strategic","Standard",240,"0.064","-0.197","58.49373","6.54775"
"CH","2024-04-28","89.8","-1.48","5.72","Kwan, Steven",680757,628452,,"ball",,,,,14,"Steven Kwan grounds out, shortstop Orlando Arcia to first baseman Matt Olson.","R","L","R","ATL","CLE","B",,,1,2,2024,"-1.37","0.39","0.09","0.78",,,666310,2,9,"Top",,,,,644433,,,6.75798551736781,-130.46547674866568,-7.059715154550938,-17.085713812834562,27.137705205711274,-26.394950837600234,"3.33","1.55",,,,"89.6",1928,"6.2",747125,628452,644433,621566,645277,663586,606115,672284,671739,660670,"54.25",,,,,,,,70,4,"Changeup",3,3,3,3,3,3,3,3,"Strategic","Standard",239,"0","0.032",,
"SI","2024-04-28","95.5","-1.42","5.89","Kwan, Steven",680757,628452,,"called_strike",,,,,13,"Steven Kwan grounds out, shortstop Orlando Arcia to first baseman Matt Olson.","R","L","R","ATL","CLE","S",,,1,1,2024,"-1.46","0.94","-0.91","1.71",,,666310,2,9,"Top",,,,,644433,,,4.59468881966091,-138.90636673199663,-7.487459038498724,-19.908261663716665,30.665755991521447,-18.5068733311119,"3.27","1.44",,,,"95.3",2288,"6.2",747125,628452,644433,621566,645277,663586,606115,672284,671739,660670,"54.34",,,,,,,,70,3,"Sinker",3,3,3,3,3,3,3,3,"Standard","Standard",217,"0","-0.05",,
"CH","2024-04-28","88.7","-1.43","5.79","Kwan, Steven",680757,628452,,"foul",,,,,4,"Steven Kwan grounds out, shortstop Orlando Arcia to first baseman Matt Olson.","R","L","R","ATL","CLE","S",,,1,0,2024,"-1.07","0.69","-0.43","2.67",,,666310,2,9,"Top",,,,,644433,,,4.670092955491122,-129.11574591192405,-3.0112656731043153,-12.900392740229067,28.055100831886715,-23.98583052345091,"3.22","1.46",296,"87.6",35,"88.5",2168,"6.2",747125,628452,644433,621566,645277,663586,606115,672284,671739,660670,"54.25",,,,,,,,70,2,"Changeup",3,3,3,3,3,3,3,3,"Standard","Standard",240,"0","-0.04","65.58606","5.87763"
"CH","2024-04-28","89.2","-1.45","5.77","Kwan, Steven",680757,628452,,"blocked_ball",,,,,14,"Steven Kwan grounds out, shortstop Orlando Arcia to first baseman Matt Olson.","R","L","R","ATL","CLE","B",,,0,0,2024,"-1.24","0.35","0.2","0.77",,,666310,2,9,"Top",,,,,644433,,,6.669552487653631,-129.66109988152004,-7.034329702428569,-15.376004119598557,25.095841486730183,-27.017474368104594,"2.78","1.33",,,,"89.5",1946,"6.4",747125,628452,644433,621566,645277,663586,606115,672284,671739,660670,"54.14",,,,,,,,70,1,"Changeup",3,3,3,3,3,3,3,3,"Standard","Standard",239,"0","0.028",,
"SI","2024-04-28","90","-0.51","6.89","Kwan, Steven",680757,693821,"field_out","hit_into_play",,,,,1,"Steven Kwan grounds out to first baseman Matt Olson.","R","L","R","ATL","CLE","X",3,"ground_ball",3,1,2024,"-0.97","0.95","-0.6","2.76",,,,0,1,"Top",155.21,168.79,,,644433,,,1.806521411606307,-130.89262453261938,-6.216591849586893,-11.46420666729329,29.19518053223588,-20.150095535066207,"3.22","1.46",2,"74.2",-51,"89",1882,"5.8",747125,693821,644433,621566,645277,663586,606115,672284,671739,660670,"54.67",0.214,0.207,"0",1,0,0,2,1,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",207,"0.022","-0.375","67.52909","6.34824"
"SI","2024-04-28","87.7","-0.58","6.88","Kwan, Steven",680757,693821,,"called_strike",,,,,6,"Steven Kwan grounds out to first baseman Matt Olson.","R","L","R","ATL","CLE","S",,,3,0,2024,"-1.08","0.98","0.49","2.34",,,,0,1,"Top",,,,,644433,,,4.78941075898089,-127.63189842663049,-6.8755780589344475,-12.782898161356114,23.90021529652737,-20.263673431746533,"3.22","1.44",,,,"87.4",1928,"5.9",747125,693821,644433,621566,645277,663586,606115,672284,671739,660670,"54.59",,,,,,,,1,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",207,"0","-0.081",,
"SI","2024-04-28","87.6","-0.66","6.94","Kwan, Steven",680757,693821,,"ball",,,,,13,"Steven Kwan grounds out to first baseman Matt Olson.","R","L","R","ATL","CLE","B",,,2,0,2024,"-1.27","1.06","-1.14","2.17",,,,0,1,"Top",,,,,644433,,,1.4272087253368113,-127.33756581965797,-7.461254596469429,-14.084977900864533,27.565650328547317,-19.335712587060026,"3.22","1.44",,,,"86.5",1931,"5.8",747125,693821,644433,621566,645277,663586,606115,672284,671739,660670,"54.73",,,,,,,,1,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",205,"0","0.132",,
"SI","2024-04-28","88.4","-0.71","6.83","Kwan, Steven",680757,693821,,"ball",,,,,11,"Steven Kwan grounds out to first baseman Matt Olson.","R","L","R","ATL","CLE","B",,,1,0,2024,"-1.16","1.07","-1.61","3.54",,,,0,1,"Top",,,,,644433,,,0.19946688824762787,-128.90610469757033,-4.203734252403441,-13.043414571358621,23.79474490530852,-19.608938352204692,"3.22","1.55",,,,"88.2",1983,"5.8",747125,693821,644433,621566,645277,663586,606115,672284,671739,660670,"54.67",,,,,,,,1,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",205,"0","0.062",,
"FF","2024-04-28","90","-0.59","6.94","Kwan, Steven",680757,693821,,"ball",,,,,12,"Steven Kwan grounds out to first baseman Matt Olson.","R","L","R","ATL","CLE","B",,,0,0,2024,"-0.52","1.45","0.23","3.7",,,,0,1,"Top",,,,,644433,,,3.0868079841087885,-131.05538493049457,-5.121196518074252,-6.59719484456552,27.907720816971455,-14.584036218081064,"3.22","1.44",,,,"89.4",2102,"5.9",747125,693821,644433,621566,645277,663586,606115,672284,671739,660670,"54.62",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",191,"0","0.034",,
"FC","2024-04-27","87.6","-2.48","5.63","Kwan, Steven",680757,450203,"field_out","hit_into_play",,,,,5,"Steven Kwan flies out to right fielder Ronald Acuña Jr.","R","L","R","ATL","CLE","X",9,"fly_ball",0,0,2024,"-0.01","0.72","0.13","2.62",,,,0,6,"Top",190.77,65.37,,,518595,,,6.348451927221674,-127.44287093929763,-2.6601065776714217,-1.3861834684905614,25.035369641562163,-23.93625054708431,"3.23","1.48",365,"98.3",26,"88.1",2491,"6.5",747131,450203,518595,621566,645277,663586,606115,672284,671739,660670,"54.01",0.446,0.676,"0",1,0,0,6,35,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",231,"0.033","-0.228","70.3866","6.82919"
